종목코드,종목명,사업부문,매출유형,매출품목명,구분,2022_12 매출액,2023_12 매출액,2024_12 매출액
49800,우진플라임,사출성형기제조,부품,스크류외,비중,4.24%,4.58%,5.03%
49800,우진플라임,사출성형기제조,기타,교육 등 기타,수출,0,0,0
49800,우진플라임,사출성형기제조,기타,교육 등 기타,내수,0,0,0
49800,우진플라임,사출성형기제조,기타,교육 등 기타,미분류,1950,2073,1588
49800,우진플라임,사출성형기제조,기타,교육 등 기타,로컬,0,0,0
49800,우진플라임,사출성형기제조,기타,교육 등 기타,비중,0.77%,0.98%,0.76%
49800,우진플라임,총계,총계,총계,,252909,211313,209167
16880,웅진,(주)웅진/지주회사 및 IT서비스,,(주)웅진/지주회사 및 IT서비스,수출,0,0,0
16880,웅진,(주)웅진/지주회사 및 IT서비스,,(주)웅진/지주회사 및 IT서비스,내수,0,0,0
16880,웅진,(주)웅진/지주회사 및 IT서비스,,(주)웅진/지주회사 및 IT서비스,미분류,169646,170722,174843
16880,웅진,(주)웅진/지주회사 및 IT서비스,,(주)웅진/지주회사 및 IT서비스,로컬,0,0,0
16880,웅진,(주)웅진/지주회사 및 IT서비스,,(주)웅진/지주회사 및 IT서비스,비중,16.16%,16.76%,17.34%
16880,웅진,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,수출,0,0,0
16880,웅진,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,내수,0,0,0
16880,웅진,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,미분류,731150,697897,662232
16880,웅진,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,로컬,0,0,0
16880,웅진,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,,(주)웅진씽크빅/도서 및 교육출판물 제조 및 판매 등,비중,69.64%,68.52%,65.69%
16880,웅진,(주)웅진북센/서적 도매 및 보관과 운송,,(주)웅진북센/서적 도매 및 보관과 운송,수출,0,0,0
16880,웅진,(주)웅진북센/서적 도매 및 보관과 운송,,(주)웅진북센/서적 도매 및 보관과 운송,내수,0,0,0
16880,웅진,(주)웅진북센/서적 도매 및 보관과 운송,,(주)웅진북센/서적 도매 및 보관과 운송,미분류,201880,188400,196874
16880,웅진,(주)웅진북센/서적 도매 및 보관과 운송,,(주)웅진북센/서적 도매 및 보관과 운송,로컬,0,0,0
16880,웅진,(주)웅진북센/서적 도매 및 보관과 운송,,(주)웅진북센/서적 도매 및 보관과 운송,비중,19.23%,18.50%,19.53%
16880,웅진,(주)렉스필드컨트리클럽/골프장운영업,,(주)렉스필드컨트리클럽/골프장운영업,수출,0,0,0
16880,웅진,(주)렉스필드컨트리클럽/골프장운영업,,(주)렉스필드컨트리클럽/골프장운영업,내수,0,0,0
16880,웅진,(주)렉스필드컨트리클럽/골프장운영업,,(주)렉스필드컨트리클럽/골프장운영업,미분류,20680,22009,22658
16880,웅진,(주)렉스필드컨트리클럽/골프장운영업,,(주)렉스필드컨트리클럽/골프장운영업,로컬,0,0,0
16880,웅진,(주)렉스필드컨트리클럽/골프장운영업,,(주)렉스필드컨트리클럽/골프장운영업,비중,1.97%,2.16%,2.25%
16880,웅진,(주)웅진컴퍼스/영어학원사업 등,,(주)웅진컴퍼스/영어학원사업 등,수출,0,0,0
16880,웅진,(주)웅진컴퍼스/영어학원사업 등,,(주)웅진컴퍼스/영어학원사업 등,내수,0,0,0
16880,웅진,(주)웅진컴퍼스/영어학원사업 등,,(주)웅진컴퍼스/영어학원사업 등,미분류,19121,21201,23087
16880,웅진,(주)웅진컴퍼스/영어학원사업 등,,(주)웅진컴퍼스/영어학원사업 등,로컬,0,0,0
16880,웅진,(주)웅진컴퍼스/영어학원사업 등,,(주)웅진컴퍼스/영어학원사업 등,비중,1.82%,2.08%,2.29%
95720,웅진씽크빅,국내교육서비스 및출판사업/교육문화사업본부(학습관리 서비스),제품상품,"회원제 학습지, 집합형 학습,태블릿 기반 학습지, 종합학습물 등",수출,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/교육문화사업본부(학습관리 서비스),제품상품,"회원제 학습지, 집합형 학습,태블릿 기반 학습지, 종합학습물 등",내수,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/교육문화사업본부(학습관리 서비스),제품상품,"회원제 학습지, 집합형 학습,태블릿 기반 학습지, 종합학습물 등",미분류,418331,394087,368972
95720,웅진씽크빅,국내교육서비스 및출판사업/교육문화사업본부(학습관리 서비스),제품상품,"회원제 학습지, 집합형 학습,태블릿 기반 학습지, 종합학습물 등",로컬,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/교육문화사업본부(학습관리 서비스),제품상품,"회원제 학습지, 집합형 학습,태블릿 기반 학습지, 종합학습물 등",비중,44.82%,44.28%,42.55%
95720,웅진씽크빅,국내교육서비스 및출판사업/미래교육사업본부(독서관리 서비스),제품상품,"전집류 및 교구, 북클럽,태블릿 기반 종합학습물 등",수출,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/미래교육사업본부(독서관리 서비스),제품상품,"전집류 및 교구, 북클럽,태블릿 기반 종합학습물 등",내수,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/미래교육사업본부(독서관리 서비스),제품상품,"전집류 및 교구, 북클럽,태블릿 기반 종합학습물 등",미분류,233635,221574,210068
95720,웅진씽크빅,국내교육서비스 및출판사업/미래교육사업본부(독서관리 서비스),제품상품,"전집류 및 교구, 북클럽,태블릿 기반 종합학습물 등",로컬,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/미래교육사업본부(독서관리 서비스),제품상품,"전집류 및 교구, 북클럽,태블릿 기반 종합학습물 등",비중,25.03%,24.89%,24.22%
95720,웅진씽크빅,국내교육서비스 및출판사업/기타사업부문,제품상품기타매출,"단행본, 웅진스마트올 비관리, 웅진마켓(유아동전문 도서 및 교구 등 온라인몰), 유데미(성인 대상글로벌",수출,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/기타사업부문,제품상품기타매출,"단행본, 웅진스마트올 비관리, 웅진마켓(유아동전문 도서 및 교구 등 온라인몰), 유데미(성인 대상글로벌",내수,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/기타사업부문,제품상품기타매출,"단행본, 웅진스마트올 비관리, 웅진마켓(유아동전문 도서 및 교구 등 온라인몰), 유데미(성인 대상글로벌",미분류,79184,82236,83192
95720,웅진씽크빅,국내교육서비스 및출판사업/기타사업부문,제품상품기타매출,"단행본, 웅진스마트올 비관리, 웅진마켓(유아동전문 도서 및 교구 등 온라인몰), 유데미(성인 대상글로벌",로컬,0,0,0
95720,웅진씽크빅,국내교육서비스 및출판사업/기타사업부문,제품상품기타매출,"단행본, 웅진스마트올 비관리, 웅진마켓(유아동전문 도서 및 교구 등 온라인몰), 유데미(성인 대상글로벌",비중,8.48%,9.24%,9.59%
95720,웅진씽크빅,도서유통 및 물류사업,상품서비스,도서유통 및 물류사업 등,수출,0,0,0
95720,웅진씽크빅,도서유통 및 물류사업,상품서비스,도서유통 및 물류사업 등,내수,0,0,0
95720,웅진씽크빅,도서유통 및 물류사업,상품서비스,도서유통 및 물류사업 등,미분류,201880,188400,196874
95720,웅진씽크빅,도서유통 및 물류사업,상품서비스,도서유통 및 물류사업 등,로컬,0,0,0
95720,웅진씽크빅,도서유통 및 물류사업,상품서비스,도서유통 및 물류사업 등,비중,21.63%,21.17%,22.70%
95720,웅진씽크빅,영어 교육사업,제품상품서비스,ELT(English Language Teaching)영어학습 교재 및온라인 다독 프로그램 등,수출,0,0,0
95720,웅진씽크빅,영어 교육사업,제품상품서비스,ELT(English Language Teaching)영어학습 교재 및온라인 다독 프로그램 등,내수,0,0,0
95720,웅진씽크빅,영어 교육사업,제품상품서비스,ELT(English Language Teaching)영어학습 교재 및온라인 다독 프로그램 등,미분류,19121,21201,23087
95720,웅진씽크빅,영어 교육사업,제품상품서비스,ELT(English Language Teaching)영어학습 교재 및온라인 다독 프로그램 등,로컬,0,0,0
95720,웅진씽크빅,영어 교육사업,제품상품서비스,ELT(English Language Teaching)영어학습 교재 및온라인 다독 프로그램 등,비중,2.05%,2.38%,2.66%
5820,원림,화성사업부문,제품,PP/PE BAG(천PCS),수출,3648,3077,3244
5820,원림,화성사업부문,제품,PP/PE BAG(천PCS),내수,37095,36550,34585
5820,원림,화성사업부문,제품,PP/PE BAG(천PCS),미분류,0,0,0
5820,원림,화성사업부문,제품,PP/PE BAG(천PCS),로컬,0,0,0
5820,원림,화성사업부문,제품,PP/PE BAG(천PCS),비중,49.73%,46.94%,45.92%
5820,원림,화성사업부문,제품,기타(부산물),수출,0,0,0
5820,원림,화성사업부문,제품,기타(부산물),내수,304,237,217
5820,원림,화성사업부문,제품,기타(부산물),미분류,0,0,0
5820,원림,화성사업부문,제품,기타(부산물),로컬,0,0,0
5820,원림,화성사업부문,제품,기타(부산물),비중,0.37%,0.28%,0.26%
5820,원림,화성사업부문,상품,RESIN,수출,303,0,0
5820,원림,화성사업부문,상품,RESIN,내수,0,0,213
5820,원림,화성사업부문,상품,RESIN,미분류,0,0,0
5820,원림,화성사업부문,상품,RESIN,로컬,0,0,0
5820,원림,화성사업부문,상품,RESIN,비중,0.37%,0.00%,0.26%
5820,원림,화성사업부문,상품,PP/PE BAG(천PCS),수출,752,819,282
5820,원림,화성사업부문,상품,PP/PE BAG(천PCS),내수,5698,4829,7630
5820,원림,화성사업부문,상품,PP/PE BAG(천PCS),미분류,0,0,0
5820,원림,화성사업부문,상품,PP/PE BAG(천PCS),로컬,0,0,0
5820,원림,화성사업부문,상품,PP/PE BAG(천PCS),비중,7.87%,6.69%,9.60%
5820,원림,화성사업부문,상품,기타,수출,0,0,0
5820,원림,화성사업부문,상품,기타,내수,669,549,586
5820,원림,화성사업부문,상품,기타,미분류,0,0,0
5820,원림,화성사업부문,상품,기타,로컬,0,0,0
5820,원림,화성사업부문,상품,기타,비중,0.82%,0.65%,0.71%
10600,웰바이오텍,리테일사업부문,상품,"식음료,등",수출,0,0,0
10600,웰바이오텍,리테일사업부문,상품,"식음료,등",내수,20426,1751,2947
10600,웰바이오텍,리테일사업부문,상품,"식음료,등",미분류,0,0,0
10600,웰바이오텍,리테일사업부문,상품,"식음료,등",로컬,0,0,0
10600,웰바이오텍,리테일사업부문,상품,"식음료,등",비중,14.08%,2.93%,3.54%
10600,웰바이오텍,기타,"임대,기타",임대료기타매출,수출,0,0,0
10600,웰바이오텍,기타,"임대,기타",임대료기타매출,내수,1753,780,796
10600,웰바이오텍,기타,"임대,기타",임대료기타매출,미분류,0,0,0
10600,웰바이오텍,기타,"임대,기타",임대료기타매출,로컬,0,0,0
10600,웰바이오텍,기타,"임대,기타",임대료기타매출,비중,1.21%,1.30%,0.96%
10600,웰바이오텍,복합운송사업부문,운송매출,"해상,항공",수출,18600,10292,0
10600,웰바이오텍,복합운송사업부문,운송매출,"해상,항공",내수,104244,46934,79558
10600,웰바이오텍,복합운송사업부문,운송매출,"해상,항공",미분류,0,0,0
10600,웰바이오텍,복합운송사업부문,운송매출,"해상,항공",로컬,0,0,0
10600,웰바이오텍,복합운송사업부문,운송매출,"해상,항공",비중,84.71%,95.76%,95.51%
10600,웰바이오텍,총계,총계,총계,,145023,59757,83301
8600,윌비스,섬유부문,제품,봉제품,수출,189460,160351,150854
8600,윌비스,섬유부문,제품,봉제품,내수,904,1142,1532
8600,윌비스,섬유부문,제품,봉제품,미분류,0,0,0
8600,윌비스,섬유부문,제품,봉제품,로컬,0,0,0
8600,윌비스,섬유부문,제품,봉제품,비중,74.69%,74.72%,70.10%
8600,윌비스,섬유부문,상품,상품 및 기타,수출,170,182,225
8600,윌비스,섬유부문,상품,상품 및 기타,내수,494,534,544
8600,윌비스,섬유부문,상품,상품 및 기타,미분류,0,0,0
8600,윌비스,섬유부문,상품,상품 및 기타,로컬,0,0,0
8600,윌비스,섬유부문,상품,상품 및 기타,비중,0.26%,0.33%,0.35%
8600,윌비스,교육 부문,,교육 부문,수출,0,0,0
8600,윌비스,교육 부문,,교육 부문,내수,63680,53729,63953
8600,윌비스,교육 부문,,교육 부문,미분류,0,0,0
8600,윌비스,교육 부문,,교육 부문,로컬,0,0,0
8600,윌비스,교육 부문,,교육 부문,비중,24.99%,24.86%,29.42%
8600,윌비스,소프트웨어부문,,소프트웨어부문,수출,0,0,0
8600,윌비스,소프트웨어부문,,소프트웨어부문,내수,150,181,269
8600,윌비스,소프트웨어부문,,소프트웨어부문,미분류,0,0,0
8600,윌비스,소프트웨어부문,,소프트웨어부문,로컬,0,0,0
8600,윌비스,소프트웨어부문,,소프트웨어부문,비중,0.06%,0.08%,0.12%
8600,윌비스,총계,총계,총계,,254858,216119,217377
33270,유나이티드,실로스탄,,실로스탄,수출,0,0,0
33270,유나이티드,실로스탄,,실로스탄,내수,39527,40306,41372
33270,유나이티드,실로스탄,,실로스탄,미분류,0,0,0
33270,유나이티드,실로스탄,,실로스탄,로컬,0,0,0
33270,유나이티드,실로스탄,,실로스탄,비중,15.06%,14.45%,14.33%
33270,유나이티드,아트맥콤비젤,,아트맥콤비젤,수출,0,0,0
33270,유나이티드,아트맥콤비젤,,아트맥콤비젤,내수,21786,30741,29852
33270,유나이티드,아트맥콤비젤,,아트맥콤비젤,미분류,0,0,0
33270,유나이티드,아트맥콤비젤,,아트맥콤비젤,로컬,0,0,0
33270,유나이티드,아트맥콤비젤,,아트맥콤비젤,비중,8.30%,11.02%,10.34%
33270,유나이티드,가스티인,,가스티인,수출,0,0,0
33270,유나이티드,가스티인,,가스티인,내수,19904,18949,17617
33270,유나이티드,가스티인,,가스티인,미분류,0,0,0
33270,유나이티드,가스티인,,가스티인,로컬,0,0,0
33270,유나이티드,가스티인,,가스티인,비중,7.58%,6.79%,6.10%
33270,유나이티드,오메틸큐티렛,,오메틸큐티렛,수출,0,0,0
33270,유나이티드,오메틸큐티렛,,오메틸큐티렛,내수,12176,13441,14232
33270,유나이티드,오메틸큐티렛,,오메틸큐티렛,미분류,0,0,0
33270,유나이티드,오메틸큐티렛,,오메틸큐티렛,로컬,0,0,0
33270,유나이티드,오메틸큐티렛,,오메틸큐티렛,비중,4.64%,4.82%,4.93%
33270,유나이티드,라베듀오,,라베듀오,수출,0,0,0
33270,유나이티드,라베듀오,,라베듀오,내수,6983,11518,12027
33270,유나이티드,라베듀오,,라베듀오,미분류,0,0,0
33270,유나이티드,라베듀오,,라베듀오,로컬,0,0,0
33270,유나이티드,라베듀오,,라베듀오,비중,2.66%,4.13%,4.17%
14830,유니드,화학사업부,,화학사업부,수출,0,0,0
14830,유니드,화학사업부,,화학사업부,내수,0,0,0
14830,유니드,화학사업부,,화학사업부,미분류,792570,645798,609301
14830,유니드,화학사업부,,화학사업부,로컬,0,0,0
14830,유니드,화학사업부,,화학사업부,비중,56.42%,56.96%,54.81%
14830,유니드,해외사업부,,해외사업부,수출,0,0,0
14830,유니드,해외사업부,,해외사업부,내수,0,0,0
14830,유니드,해외사업부,,해외사업부,미분류,692639,526524,522025
14830,유니드,해외사업부,,해외사업부,로컬,0,0,0
14830,유니드,해외사업부,,해외사업부,비중,49.30%,46.44%,46.96%
14830,유니드,연결조정,,연결조정,수출,0,0,0
14830,유니드,연결조정,,연결조정,내수,0,0,0
14830,유니드,연결조정,,연결조정,미분류,-80306,-38607,-19695
14830,유니드,연결조정,,연결조정,로컬,0,0,0
14830,유니드,연결조정,,연결조정,비중,-5.72%,-3.40%,-1.77%
14830,유니드,총계,총계,총계,,1404903,1133715,1111631
446070,유니드비티플러스,제품,제품,"MDF, 포르말린 등",수출,585,3009,2813
446070,유니드비티플러스,제품,제품,"MDF, 포르말린 등",내수,25412,145683,164424
446070,유니드비티플러스,제품,제품,"MDF, 포르말린 등",미분류,0,0,0
446070,유니드비티플러스,제품,제품,"MDF, 포르말린 등",로컬,0,0,0
446070,유니드비티플러스,제품,제품,"MDF, 포르말린 등",비중,88.97%,88.10%,85.81%
446070,유니드비티플러스,상품,상품,"PB, 제재목 등",수출,0,0,0
446070,유니드비티플러스,상품,상품,"PB, 제재목 등",내수,3224,20093,27657
446070,유니드비티플러스,상품,상품,"PB, 제재목 등",미분류,0,0,0
446070,유니드비티플러스,상품,상품,"PB, 제재목 등",로컬,0,0,0
446070,유니드비티플러스,상품,상품,"PB, 제재목 등",비중,11.03%,11.90%,14.19%
446070,유니드비티플러스,총계,총계,총계,,29221,168785,194894
910,유니온,시멘트제조,제품상품,백시멘트알루미나시멘트용융알루미나타일시멘트외,수출,15359,17163,18552
910,유니온,시멘트제조,제품상품,백시멘트알루미나시멘트용융알루미나타일시멘트외,내수,83583,86052,84778
910,유니온,시멘트제조,제품상품,백시멘트알루미나시멘트용융알루미나타일시멘트외,미분류,0,0,0
910,유니온,시멘트제조,제품상품,백시멘트알루미나시멘트용융알루미나타일시멘트외,로컬,0,0,0
910,유니온,시멘트제조,제품상품,백시멘트알루미나시멘트용융알루미나타일시멘트외,비중,42.11%,45.94%,47.36%
910,유니온,환경기계등,제품상품,필터프레스 외,수출,33,0,9
910,유니온,환경기계등,제품상품,필터프레스 외,내수,9859,4967,6454
910,유니온,환경기계등,제품상품,필터프레스 외,미분류,0,0,0
910,유니온,환경기계등,제품상품,필터프레스 외,로컬,0,0,0
910,유니온,환경기계등,제품상품,필터프레스 외,비중,4.21%,2.21%,2.96%
910,유니온,페라이트사업,제품상품,모터용 자석 외,수출,57734,50714,42171
910,유니온,페라이트사업,제품상품,모터용 자석 외,내수,24349,23797,27749
910,유니온,페라이트사업,제품상품,모터용 자석 외,미분류,0,0,0
910,유니온,페라이트사업,제품상품,모터용 자석 외,로컬,0,0,0
910,유니온,페라이트사업,제품상품,모터용 자석 외,비중,34.93%,33.17%,32.05%
910,유니온,세라믹사업,제품상품,절삭공구 외,수출,40968,39260,35513
910,유니온,세라믹사업,제품상품,절삭공구 외,내수,3096,2697,2933
910,유니온,세라믹사업,제품상품,절삭공구 외,미분류,0,0,0
910,유니온,세라믹사업,제품상품,절삭공구 외,로컬,0,0,0
910,유니온,세라믹사업,제품상품,절삭공구 외,비중,18.75%,18.68%,17.62%
910,유니온,총계,총계,총계,,234981,224650,218159
47400,유니온머티리얼,페라이트,제품 / 상품,모터용 자석 외,수출,57734,50714,42171
47400,유니온머티리얼,페라이트,제품 / 상품,모터용 자석 외,내수,24349,23797,27749
47400,유니온머티리얼,페라이트,제품 / 상품,모터용 자석 외,미분류,0,0,0
47400,유니온머티리얼,페라이트,제품 / 상품,모터용 자석 외,로컬,0,0,0
47400,유니온머티리얼,페라이트,제품 / 상품,모터용 자석 외,비중,65.07%,63.97%,64.52%
47400,유니온머티리얼,세라믹,제품 / 상품,절삭공구외,수출,40968,39260,35513
47400,유니온머티리얼,세라믹,제품 / 상품,절삭공구외,내수,3096,2699,2933
47400,유니온머티리얼,세라믹,제품 / 상품,절삭공구외,미분류,0,0,0
47400,유니온머티리얼,세라믹,제품 / 상품,절삭공구외,로컬,0,0,0
47400,유니온머티리얼,세라믹,제품 / 상품,절삭공구외,비중,34.93%,36.03%,35.48%
47400,유니온머티리얼,총계,총계,총계,,126147,116470,108366
11330,유니켐,제조(피혁),제품,피혁원단/재단물,수출,29545,23146,3669
11330,유니켐,제조(피혁),제품,피혁원단/재단물,내수,69972,84067,61640
11330,유니켐,제조(피혁),제품,피혁원단/재단물,미분류,0,0,0
11330,유니켐,제조(피혁),제품,피혁원단/재단물,로컬,0,0,0
11330,유니켐,제조(피혁),제품,피혁원단/재단물,비중,99.72%,99.01%,95.74%
11330,유니켐,상품,상품,원/부(피혁),수출,178,134,1014
11330,유니켐,상품,상품,원/부(피혁),내수,0,716,175
11330,유니켐,상품,상품,원/부(피혁),미분류,0,0,0
11330,유니켐,상품,상품,원/부(피혁),로컬,0,0,0
11330,유니켐,상품,상품,원/부(피혁),비중,0.18%,0.78%,1.74%
11330,유니켐,기타,잡매출수입임대료,잡매출수입임대료,수출,0,0,0
11330,유니켐,기타,잡매출수입임대료,잡매출수입임대료,내수,99,225,1718
11330,유니켐,기타,잡매출수입임대료,잡매출수입임대료,미분류,0,0,0
11330,유니켐,기타,잡매출수입임대료,잡매출수입임대료,로컬,0,0,0
11330,유니켐,기타,잡매출수입임대료,잡매출수입임대료,비중,0.10%,0.21%,2.52%
11330,유니켐,총계,총계,총계,,99794,108288,68216
77500,유니퀘스트,상품매출,상품매출,"반도체IC, 기타전기,영상관련부품 등",수출,,6994,1475
77500,유니퀘스트,상품매출,상품매출,"반도체IC, 기타전기,영상관련부품 등",내수,,648574,697697
77500,유니퀘스트,상품매출,상품매출,"반도체IC, 기타전기,영상관련부품 등",미분류,,0,0
77500,유니퀘스트,상품매출,상품매출,"반도체IC, 기타전기,영상관련부품 등",로컬,,0,0
77500,유니퀘스트,상품매출,상품매출,"반도체IC, 기타전기,영상관련부품 등",비중,,98.44%,98.41%
77500,유니퀘스트,대행매출,대행매출,영업 및 기술지원에 대한 수수료,수출,,2072,2414
77500,유니퀘스트,대행매출,대행매출,영업 및 기술지원에 대한 수수료,내수,,7061,7864
77500,유니퀘스트,대행매출,대행매출,영업 및 기술지원에 대한 수수료,미분류,,0,0
77500,유니퀘스트,대행매출,대행매출,영업 및 기술지원에 대한 수수료,로컬,,0,0
77500,유니퀘스트,대행매출,대행매출,영업 및 기술지원에 대한 수수료,비중,,1.37%,1.45%
77500,유니퀘스트,기타매출,기타매출,부동산 임대 수입 외,수출,,0,0
77500,유니퀘스트,기타매출,기타매출,부동산 임대 수입 외,내수,,1225,1032
77500,유니퀘스트,기타매출,기타매출,부동산 임대 수입 외,미분류,,0,0
77500,유니퀘스트,기타매출,기타매출,부동산 임대 수입 외,로컬,,0,0
77500,유니퀘스트,기타매출,기타매출,부동산 임대 수입 외,비중,,0.18%,0.14%
77500,유니퀘스트,총계,총계,총계,,,665926,710482
2920,유성기업,내연기관부품제조판매,제품,피스턴링외,수출,4778,4842,4180
2920,유성기업,내연기관부품제조판매,제품,피스턴링외,내수,34739,31772,28720
2920,유성기업,내연기관부품제조판매,제품,피스턴링외,미분류,0,0,0
2920,유성기업,내연기관부품제조판매,제품,피스턴링외,로컬,0,0,0
2920,유성기업,내연기관부품제조판매,제품,피스턴링외,비중,13.32%,11.76%,10.14%
2920,유성기업,내연기관부품제조판매,제품,실린더라이너외,수출,19153,15740,12852
2920,유성기업,내연기관부품제조판매,제품,실린더라이너외,내수,39626,38880,41048
2920,유성기업,내연기관부품제조판매,제품,실린더라이너외,미분류,0,0,0
2920,유성기업,내연기관부품제조판매,제품,실린더라이너외,로컬,0,0,0
2920,유성기업,내연기관부품제조판매,제품,실린더라이너외,비중,19.81%,17.54%,16.60%
2920,유성기업,내연기관부품제조판매,상품,"피스턴,S/P라이너",수출,52070,59450,67142
2920,유성기업,내연기관부품제조판매,상품,"피스턴,S/P라이너",내수,29823,30555,35506
2920,유성기업,내연기관부품제조판매,상품,"피스턴,S/P라이너",미분류,0,0,0
2920,유성기업,내연기관부품제조판매,상품,"피스턴,S/P라이너",로컬,0,0,0
2920,유성기업,내연기관부품제조판매,상품,"피스턴,S/P라이너",비중,27.60%,28.90%,31.62%
2920,유성기업,내연기관부품제조판매,상품,"H.L.A,발브시트외",수출,83194,98085,96925
2920,유성기업,내연기관부품제조판매,상품,"H.L.A,발브시트외",내수,32175,30627,36509
2920,유성기업,내연기관부품제조판매,상품,"H.L.A,발브시트외",미분류,0,0,0
2920,유성기업,내연기관부품제조판매,상품,"H.L.A,발브시트외",로컬,0,0,0
2920,유성기업,내연기관부품제조판매,상품,"H.L.A,발브시트외",비중,38.88%,41.32%,41.11%
2920,유성기업,내연기관부품제조판매,상품,설물 외,수출,0,0,0
2920,유성기업,내연기관부품제조판매,상품,설물 외,내수,1198,1518,1722
2920,유성기업,내연기관부품제조판매,상품,설물 외,미분류,0,0,0
2920,유성기업,내연기관부품제조판매,상품,설물 외,로컬,0,0,0
2920,유성기업,내연기관부품제조판매,상품,설물 외,비중,0.40%,0.49%,0.53%
2920,유성기업,총계,총계,총계,,296756,311469,324604
700,유수홀딩스,종합물류,용역,"해상/항공운송주선업,ContractLogistics사업",수출,390789,186343,243519
700,유수홀딩스,종합물류,용역,"해상/항공운송주선업,ContractLogistics사업",내수,76319,50365,76109
700,유수홀딩스,종합물류,용역,"해상/항공운송주선업,ContractLogistics사업",미분류,0,0,0
700,유수홀딩스,종합물류,용역,"해상/항공운송주선업,ContractLogistics사업",로컬,0,0,0
700,유수홀딩스,종합물류,용역,"해상/항공운송주선업,ContractLogistics사업",비중,83.77%,69.26%,73.33%
700,유수홀딩스,IT,용역,소프트웨어개발및판매,수출,79628,92078,105858
700,유수홀딩스,IT,용역,소프트웨어개발및판매,내수,6503,7895,4830
700,유수홀딩스,IT,용역,소프트웨어개발및판매,미분류,0,0,0
700,유수홀딩스,IT,용역,소프트웨어개발및판매,로컬,0,0,0
700,유수홀딩스,IT,용역,소프트웨어개발및판매,비중,15.45%,29.25%,25.40%
700,유수홀딩스,기타,용역,임대업,수출,0,0,0
700,유수홀딩스,기타,용역,임대업,내수,6821,9831,10375
700,유수홀딩스,기타,용역,임대업,미분류,0,0,0
700,유수홀딩스,기타,용역,임대업,로컬,0,0,0
700,유수홀딩스,기타,용역,임대업,비중,1.22%,2.88%,2.38%
700,유수홀딩스,연결조정,기타,기타,수출,-67,-113,-91
700,유수홀딩스,연결조정,기타,기타,내수,-2392,-4634,-4733
700,유수홀딩스,연결조정,기타,기타,미분류,0,0,0
700,유수홀딩스,연결조정,기타,기타,로컬,0,0,0
700,유수홀딩스,연결조정,기타,기타,비중,-0.44%,-1.39%,-1.11%
700,유수홀딩스,중단사업,용역,모바일플랫폼서비스제공등,수출,0,0,0
700,유수홀딩스,중단사업,용역,모바일플랫폼서비스제공등,내수,3,4,0
700,유수홀딩스,중단사업,용역,모바일플랫폼서비스제공등,미분류,0,0,0
700,유수홀딩스,중단사업,용역,모바일플랫폼서비스제공등,로컬,0,0,0
700,유수홀딩스,중단사업,용역,모바일플랫폼서비스제공등,비중,0.00%,0.00%,0.00%
700,유수홀딩스,총계,총계,총계,,557604,341769,435867
3470,유안타증권,금융투자업,,금융투자업,수출,,0,0
3470,유안타증권,금융투자업,,금융투자업,내수,,0,0
3470,유안타증권,금융투자업,,금융투자업,미분류,,2812026,2672076
3470,유안타증권,금융투자업,,금융투자업,로컬,,0,0
3470,유안타증권,금융투자업,,금융투자업,비중,,99.52%,99.49%
3470,유안타증권,벤처투자업,,벤처투자업,수출,,0,0
3470,유안타증권,벤처투자업,,벤처투자업,내수,,0,0
3470,유안타증권,벤처투자업,,벤처투자업,미분류,,13682,13590
3470,유안타증권,벤처투자업,,벤처투자업,로컬,,0,0
3470,유안타증권,벤처투자업,,벤처투자업,비중,,0.48%,0.51%
3470,유안타증권,총계,총계,총계,,,2825708,2685666
72130,유엔젤,"코어네트워크(5G, IoT 포함)","제품,용역 및기타매출","지능망, 메세징 등",수출,8910,8895,7368
72130,유엔젤,"코어네트워크(5G, IoT 포함)","제품,용역 및기타매출","지능망, 메세징 등",내수,10633,11975,11026
72130,유엔젤,"코어네트워크(5G, IoT 포함)","제품,용역 및기타매출","지능망, 메세징 등",미분류,0,0,0
72130,유엔젤,"코어네트워크(5G, IoT 포함)","제품,용역 및기타매출","지능망, 메세징 등",로컬,0,0,0
72130,유엔젤,"코어네트워크(5G, IoT 포함)","제품,용역 및기타매출","지능망, 메세징 등",비중,65.04%,56.96%,34.68%
