종목코드,주주구분,대표 주주수,보통주,지분율,최종변동일
A000760,우리사주조합,1.0,177.0,0.01,2013/12/30
A014990,최대주주등 (본인+특별관계자),1.0,50331683.0,67.01,2024/12/03
A014990,10%이상주주 (본인+특별관계자),,,,
A014990,5%이상주주 (본인+특별관계자),,,,
A014990,"임원 (5%미만 중, 임원인자)",,,,
A014990,자기주식 (자사주+자사주신탁),1.0,3005.0,0.0,2008/12/29
A014990,우리사주조합,1.0,3102.0,0.0,2009/03/31
A101140,최대주주등 (본인+특별관계자),1.0,7925359.0,78.9,2023/10/23
A101140,10%이상주주 (본인+특별관계자),,,,
A101140,5%이상주주 (본인+특별관계자),,,,
A101140,"임원 (5%미만 중, 임원인자)",,,,
A101140,자기주식 (자사주+자사주신탁),1.0,59444.0,0.59,2023/10/23
A101140,우리사주조합,,,,
A006490,최대주주등 (본인+특별관계자),1.0,12439879.0,10.4,2024/07/10
A006490,10%이상주주 (본인+특별관계자),,,,
A006490,5%이상주주 (본인+특별관계자),,,,
A006490,"임원 (5%미만 중, 임원인자)",,,,
A006490,자기주식 (자사주+자사주신탁),1.0,903885.0,0.76,2018/05/29
A006490,우리사주조합,,,,
A023800,최대주주등 (본인+특별관계자),1.0,6148617.0,38.89,2023/10/23
A023800,10%이상주주 (본인+특별관계자),,,,
A023800,5%이상주주 (본인+특별관계자),,,,
A023800,"임원 (5%미만 중, 임원인자)",,,,
A023800,자기주식 (자사주+자사주신탁),1.0,640500.0,4.05,2011/03/09
A023800,우리사주조합,,,,
A034590,최대주주등 (본인+특별관계자),1.0,2985086.0,68.23,2022/09/14
A034590,10%이상주주 (본인+특별관계자),,,,
A034590,5%이상주주 (본인+특별관계자),,,,
A034590,"임원 (5%미만 중, 임원인자)",1.0,600.0,0.01,2016/03/11
A034590,자기주식 (자사주+자사주신탁),1.0,252755.0,5.78,2014/12/30
A034590,우리사주조합,1.0,53610.0,1.23,2023/12/31
A129260,최대주주등 (본인+특별관계자),1.0,16977840.0,57.07,2024/12/24
A129260,10%이상주주 (본인+특별관계자),,,,
A129260,5%이상주주 (본인+특별관계자),,,,
A129260,"임원 (5%미만 중, 임원인자)",2.0,6556.0,0.02,2023/12/04
A129260,자기주식 (자사주+자사주신탁),1.0,1533742.0,5.16,2015/05/13
A129260,우리사주조합,1.0,58368.0,0.2,2024/06/30
A023810,최대주주등 (본인+특별관계자),1.0,5168170.0,51.68,2024/08/19
A023810,10%이상주주 (본인+특별관계자),,,,
A023810,5%이상주주 (본인+특별관계자),,,,
A023810,"임원 (5%미만 중, 임원인자)",,,,
A023810,자기주식 (자사주+자사주신탁),,,,
A023810,우리사주조합,1.0,1238.0,0.01,2005/12/29
A249420,최대주주등 (본인+특별관계자),1.0,10908706.0,38.87,2025/02/20
A249420,10%이상주주 (본인+특별관계자),,,,
A249420,5%이상주주 (본인+특별관계자),,,,
A249420,"임원 (5%미만 중, 임원인자)",13.0,18132.0,0.06,2024/12/20
A249420,자기주식 (자사주+자사주신탁),1.0,130135.0,0.46,2024/12/30
A249420,우리사주조합,,,,
A000230,최대주주등 (본인+특별관계자),1.0,5377568.0,46.6,2025/02/20
A000230,10%이상주주 (본인+특별관계자),,,,
A000230,5%이상주주 (본인+특별관계자),,,,
A000230,"임원 (5%미만 중, 임원인자)",1.0,1052.0,0.01,2020/04/01
A000230,자기주식 (자사주+자사주신탁),1.0,248310.0,2.15,2022/09/30
A000230,우리사주조합,1.0,2005.0,0.02,2024/03/31
A013360,최대주주등 (본인+특별관계자),1.0,34514300.0,63.89,2020/01/01
A013360,10%이상주주 (본인+특별관계자),,,,
A013360,5%이상주주 (본인+특별관계자),,,,
A013360,"임원 (5%미만 중, 임원인자)",1.0,4390.0,0.01,2022/02/28
A013360,자기주식 (자사주+자사주신탁),,,,
A013360,우리사주조합,,,,
A003120,최대주주등 (본인+특별관계자),1.0,5078480.0,38.18,2023/04/17
A003120,10%이상주주 (본인+특별관계자),,,,
A003120,5%이상주주 (본인+특별관계자),,,,
A003120,"임원 (5%미만 중, 임원인자)",1.0,330.0,0.0,2023/04/17
A003120,자기주식 (자사주+자사주신탁),2.0,6484327.0,48.75,2023/08/11
A003120,우리사주조합,,,,
A003200,최대주주등 (본인+특별관계자),1.0,11986973.0,52.21,2023/05/17
A003200,10%이상주주 (본인+특별관계자),,,,
A003200,5%이상주주 (본인+특별관계자),,,,
A003200,"임원 (5%미만 중, 임원인자)",,,,
A003200,자기주식 (자사주+자사주신탁),2.0,1735970.0,7.56,2025/05/08
A003200,우리사주조합,,,,
A007110,최대주주등 (본인+특별관계자),1.0,32003820.0,41.32,2011/05/31
A007110,10%이상주주 (본인+특별관계자),,,,
A007110,5%이상주주 (본인+특별관계자),,,,
A007110,"임원 (5%미만 중, 임원인자)",,,,
A007110,자기주식 (자사주+자사주신탁),1.0,27600.0,0.04,2005/10/13
A007110,우리사주조합,,,,
A007570,최대주주등 (본인+특별관계자),1.0,5115747.0,26.8,2025/04/15
A007570,10%이상주주 (본인+특별관계자),,,,
A007570,5%이상주주 (본인+특별관계자),,,,
A007570,"임원 (5%미만 중, 임원인자)",2.0,12612.0,0.07,2021/07/09
A007570,자기주식 (자사주+자사주신탁),2.0,1150619.0,6.03,2025/05/09
A007570,우리사주조합,1.0,1500.0,0.01,2016/03/31
A008500,최대주주등 (본인+특별관계자),1.0,753139.0,62.76,2025/02/19
A008500,10%이상주주 (본인+특별관계자),,,,
A008500,5%이상주주 (본인+특별관계자),,,,
A008500,"임원 (5%미만 중, 임원인자)",,,,
A008500,자기주식 (자사주+자사주신탁),1.0,18383.0,1.53,2019/03/18
A008500,우리사주조합,,,,
A081000,최대주주등 (본인+특별관계자),1.0,7452534.0,52.47,2019/07/31
A081000,10%이상주주 (본인+특별관계자),,,,
A081000,5%이상주주 (본인+특별관계자),,,,
A081000,"임원 (5%미만 중, 임원인자)",,,,
A081000,자기주식 (자사주+자사주신탁),1.0,4845.0,0.03,2010/09/07
A081000,우리사주조합,,,,
A020760,최대주주등 (본인+특별관계자),1.0,22248502.0,43.19,2023/03/14
A020760,10%이상주주 (본인+특별관계자),,,,
A020760,5%이상주주 (본인+특별관계자),,,,
A020760,"임원 (5%미만 중, 임원인자)",1.0,69000.0,0.13,2025/02/21
A020760,자기주식 (자사주+자사주신탁),1.0,62834.0,0.12,2009/08/24
A020760,우리사주조합,,,,
A103590,최대주주등 (본인+특별관계자),1.0,24389503.0,51.15,2024/08/05
A103590,10%이상주주 (본인+특별관계자),,,,
A103590,5%이상주주 (본인+특별관계자),1.0,4095224.0,8.59,2025/03/07
A103590,"임원 (5%미만 중, 임원인자)",3.0,15344.0,0.03,2025/02/14
A103590,자기주식 (자사주+자사주신탁),1.0,8121.0,0.02,2008/08/01
A103590,우리사주조합,1.0,1061333.0,2.23,2024/06/30
A271940,최대주주등 (본인+특별관계자),1.0,25419200.0,70.0,2021/09/01
A271940,10%이상주주 (본인+특별관계자),,,,
A271940,5%이상주주 (본인+특별관계자),,,,
A271940,"임원 (5%미만 중, 임원인자)",1.0,1000.0,0.0,2023/09/12
A271940,자기주식 (자사주+자사주신탁),,,,
A271940,우리사주조합,1.0,102093.0,0.28,2024/06/30
A015860,최대주주등 (본인+특별관계자),1.0,27316958.0,55.36,2013/11/19
A015860,10%이상주주 (본인+특별관계자),,,,
A015860,5%이상주주 (본인+특별관계자),,,,
A015860,"임원 (5%미만 중, 임원인자)",,,,
A015860,자기주식 (자사주+자사주신탁),1.0,3361946.0,6.81,2014/03/12
A015860,우리사주조합,,,,
A226320,최대주주등 (본인+특별관계자),1.0,13505250.0,61.59,2021/12/15
A226320,10%이상주주 (본인+특별관계자),,,,
A226320,5%이상주주 (본인+특별관계자),,,,
A226320,"임원 (5%미만 중, 임원인자)",,,,
A226320,자기주식 (자사주+자사주신탁),1.0,4312630.0,19.67,2022/04/20
A226320,우리사주조합,,,,
A317400,최대주주등 (본인+특별관계자),1.0,19360466.0,49.92,2025/03/28
A317400,10%이상주주 (본인+특별관계자),,,,
A317400,5%이상주주 (본인+특별관계자),,,,
A317400,"임원 (5%미만 중, 임원인자)",5.0,166228.0,0.43,2023/05/15
A317400,자기주식 (자사주+자사주신탁),1.0,670000.0,1.73,2024/11/18
A317400,우리사주조합,1.0,1785121.0,4.6,2024/03/31
A033240,최대주주등 (본인+특별관계자),1.0,8069479.0,36.42,2025/03/13
A033240,10%이상주주 (본인+특별관계자),,,,
A033240,5%이상주주 (본인+특별관계자),,,,
A033240,"임원 (5%미만 중, 임원인자)",4.0,53370.0,0.24,2021/03/23
A033240,자기주식 (자사주+자사주신탁),2.0,1468584.0,6.63,2024/12/16
A033240,우리사주조합,,,,
A000950,최대주주등 (본인+특별관계자),1.0,277626.0,16.53,2020/05/29
A000950,10%이상주주 (본인+특별관계자),,,,
A000950,5%이상주주 (본인+특별관계자),1.0,91249.0,5.43,2017/08/01
A000950,"임원 (5%미만 중, 임원인자)",,,,
A000950,자기주식 (자사주+자사주신탁),1.0,540530.0,32.17,2006/12/27
A000950,우리사주조합,,,,
A079900,최대주주등 (본인+특별관계자),1.0,11444870.0,78.43,2024/08/19
A079900,10%이상주주 (본인+특별관계자),,,,
A079900,5%이상주주 (본인+특별관계자),,,,
A079900,"임원 (5%미만 중, 임원인자)",,,,
A079900,자기주식 (자사주+자사주신탁),1.0,70025.0,0.48,2024/11/05
A079900,우리사주조합,1.0,76180.0,0.52,2024/08/19
A348950,개인/법인,,,,
A348950,주요외국인주주,,,,
A348950,기관투자자,,,,
A348950,정부/정부기관,,,,
A348950,자사주,,,,
A348950,자사주펀드,,,,
A348950,해외DR,,,,
A194370,최대주주등 (본인+특별관계자),1.0,16302952.0,58.31,2025/05/07
A194370,10%이상주주 (본인+특별관계자),,,,
A194370,5%이상주주 (본인+특별관계자),,,,
A194370,"임원 (5%미만 중, 임원인자)",15.0,510592.0,1.83,2025/04/03
A194370,자기주식 (자사주+자사주신탁),,,,
A194370,우리사주조합,,,,
A025620,최대주주등 (본인+특별관계자),1.0,1168348.0,24.4,2023/03/22
A025620,10%이상주주 (본인+특별관계자),,,,
A025620,5%이상주주 (본인+특별관계자),,,,
A025620,"임원 (5%미만 중, 임원인자)",,,,
A025620,자기주식 (자사주+자사주신탁),1.0,10488.0,0.22,2022/12/19
A025620,우리사주조합,1.0,1342.0,0.03,2023/12/31
A030000,최대주주등 (본인+특별관계자),1.0,32856272.0,28.56,2025/04/15
A030000,10%이상주주 (본인+특별관계자),1.0,12325350.0,10.71,2025/03/26
A030000,5%이상주주 (본인+특별관계자),,,,
A030000,"임원 (5%미만 중, 임원인자)",20.0,79900.0,0.07,2025/01/15
A030000,자기주식 (자사주+자사주신탁),1.0,13762500.0,11.96,2015/06/01
A030000,우리사주조합,,,,
A271980,최대주주등 (본인+특별관계자),1.0,9156480.0,62.27,2020/12/02
A271980,10%이상주주 (본인+특별관계자),,,,
A271980,5%이상주주 (본인+특별관계자),,,,
A271980,"임원 (5%미만 중, 임원인자)",1.0,4500.0,0.03,2019/08/06
A271980,자기주식 (자사주+자사주신탁),1.0,133355.0,0.91,2022/12/09
A271980,우리사주조합,,,,
A001560,최대주주등 (본인+특별관계자),1.0,5092212.0,51.44,2015/07/21
A001560,10%이상주주 (본인+특별관계자),,,,
A001560,5%이상주주 (본인+특별관계자),,,,
A001560,"임원 (5%미만 중, 임원인자)",3.0,16556.0,0.17,2022/04/01
A001560,자기주식 (자사주+자사주신탁),2.0,3214738.0,32.47,2025/04/21
A001560,우리사주조합,1.0,4230.0,0.04,2024/06/30
A002620,최대주주등 (본인+특별관계자),1.0,11686483.0,73.16,2020/03/19
A002620,10%이상주주 (본인+특별관계자),,,,
A002620,5%이상주주 (본인+특별관계자),1.0,1497050.0,9.37,2018/11/30
A002620,"임원 (5%미만 중, 임원인자)",,,,
A002620,자기주식 (자사주+자사주신탁),2.0,622230.0,3.9,2022/09/28
A002620,우리사주조합,,,,
A006220,최대주주등 (본인+특별관계자),1.0,24196024.0,75.31,2019/03/08
A006220,10%이상주주 (본인+특별관계자),,,,
A006220,5%이상주주 (본인+특별관계자),,,,
A006220,"임원 (5%미만 중, 임원인자)",10.0,19135.0,0.06,2025/03/19
A006220,자기주식 (자사주+자사주신탁),,,,
A006220,우리사주조합,1.0,32706.0,0.1,2024/06/30
A089590,최대주주등 (본인+특별관계자),1.0,43235049.0,53.61,2025/03/31
A089590,10%이상주주 (본인+특별관계자),,,,
A089590,5%이상주주 (본인+특별관계자),1.0,4069604.0,5.05,2025/02/03
A089590,"임원 (5%미만 중, 임원인자)",22.0,131108.0,0.16,2025/01/01
A089590,자기주식 (자사주+자사주신탁),1.0,69874.0,0.09,2019/05/07
A089590,우리사주조합,1.0,1040402.0,1.29,2024/06/30
A004910,최대주주등 (본인+특별관계자),1.0,4835365.0,37.78,2020/04/16
A004910,10%이상주주 (본인+특별관계자),,,,
A004910,5%이상주주 (본인+특별관계자),,,,
A004910,"임원 (5%미만 중, 임원인자)",4.0,4735.0,0.04,2024/04/01
A004910,자기주식 (자사주+자사주신탁),1.0,2565442.0,20.04,2024/07/26
A004910,우리사주조합,,,,
A004700,최대주주등 (본인+특별관계자),1.0,2037945.0,30.65,2024/12/26
A004700,10%이상주주 (본인+특별관계자),1.0,1010596.0,15.2,2024/01/05
A004700,5%이상주주 (본인+특별관계자),,,,
A004700,"임원 (5%미만 중, 임원인자)",,,,
A004700,자기주식 (자사주+자사주신탁),1.0,3096215.0,46.57,2019/03/14
A004700,우리사주조합,,,,
A001550,최대주주등 (본인+특별관계자),1.0,2957025.0,56.95,2021/08/04
A001550,10%이상주주 (본인+특별관계자),,,,
A001550,5%이상주주 (본인+특별관계자),,,,
A001550,"임원 (5%미만 중, 임원인자)",,,,
A001550,자기주식 (자사주+자사주신탁),1.0,411.0,0.01,2007/05/15
A001550,우리사주조합,,,,
A462520,최대주주등 (본인+특별관계자),1.0,9504932.0,80.18,2024/06/24
A462520,10%이상주주 (본인+특별관계자),,,,
A462520,5%이상주주 (본인+특별관계자),,,,
A462520,"임원 (5%미만 중, 임원인자)",,,,
A462520,자기주식 (자사주+자사주신탁),1.0,6034.0,0.05,2023/07/28
A462520,우리사주조합,1.0,1308.0,0.01,2023/12/31
A120030,최대주주등 (본인+특별관계자),1.0,651998.0,51.84,2014/06/05
A120030,10%이상주주 (본인+특별관계자),,,,
A120030,5%이상주주 (본인+특별관계자),,,,
A120030,"임원 (5%미만 중, 임원인자)",,,,
A120030,자기주식 (자사주+자사주신탁),2.0,318607.0,25.33,2025/05/09
A120030,우리사주조합,1.0,377.0,0.03,2010/12/30
A018470,최대주주등 (본인+특별관계자),1.0,53158498.0,41.98,2024/10/16
A018470,10%이상주주 (본인+특별관계자),,,,
A018470,5%이상주주 (본인+특별관계자),,,,
A018470,"임원 (5%미만 중, 임원인자)",,,,
A018470,자기주식 (자사주+자사주신탁),,,,
A018470,우리사주조합,1.0,201645.0,0.16,2024/03/31
A002600,최대주주등 (본인+특별관계자),1.0,403207.0,67.2,2022/10/05
A002600,10%이상주주 (본인+특별관계자),,,,
A002600,5%이상주주 (본인+특별관계자),,,,
A002600,"임원 (5%미만 중, 임원인자)",,,,
A002600,자기주식 (자사주+자사주신탁),,,,
A002600,우리사주조합,,,,
A185750,최대주주등 (본인+특별관계자),1.0,5429063.0,39.33,2025/03/19
A185750,10%이상주주 (본인+특별관계자),,,,
A185750,5%이상주주 (본인+특별관계자),2.0,1972219.0,14.29,2024/12/27
A185750,"임원 (5%미만 중, 임원인자)",,,,
A185750,자기주식 (자사주+자사주신탁),1.0,613907.0,4.45,2025/01/22
A185750,우리사주조합,,,,
A063160,최대주주등 (본인+특별관계자),1.0,2148190.0,39.16,2020/09/28
A063160,10%이상주주 (본인+특별관계자),,,,
A063160,5%이상주주 (본인+특별관계자),,,,
A063160,"임원 (5%미만 중, 임원인자)",,,,
A063160,자기주식 (자사주+자사주신탁),1.0,3.0,0.0,2023/12/28
A063160,우리사주조합,,,,
A001630,최대주주등 (본인+특별관계자),1.0,2398123.0,47.87,2025/04/09
A001630,10%이상주주 (본인+특별관계자),,,,
A001630,5%이상주주 (본인+특별관계자),1.0,267292.0,5.34,2023/11/06
A001630,"임원 (5%미만 중, 임원인자)",1.0,15.0,0.0,2013/12/06
A001630,자기주식 (자사주+자사주신탁),1.0,249303.0,4.98,2024/03/29
A001630,우리사주조합,,,,
A109070,최대주주등 (본인+특별관계자),1.0,19000000.0,35.98,2024/01/09
A109070,10%이상주주 (본인+특별관계자),,,,
A109070,5%이상주주 (본인+특별관계자),2.0,6817442.0,12.91,2025/03/31
A109070,"임원 (5%미만 중, 임원인자)",3.0,73146.0,0.14,2022/11/16
A109070,자기주식 (자사주+자사주신탁),1.0,11007.0,0.02,2021/04/12
A109070,우리사주조합,,,,
A044380,최대주주등 (본인+특별관계자),1.0,22488167.0,33.87,2024/10/21
A044380,10%이상주주 (본인+특별관계자),,,,
A044380,5%이상주주 (본인+특별관계자),,,,
A044380,"임원 (5%미만 중, 임원인자)",,,,
A044380,자기주식 (자사주+자사주신탁),1.0,1924593.0,2.9,2020/05/07
A044380,우리사주조합,,,,
A013890,최대주주등 (본인+특별관계자),1.0,9981090.0,44.85,2024/11/19
A013890,10%이상주주 (본인+특별관계자),,,,
A013890,5%이상주주 (본인+특별관계자),,,,
A013890,"임원 (5%미만 중, 임원인자)",4.0,30380.0,0.14,2024/11/19
A013890,자기주식 (자사주+자사주신탁),1.0,328763.0,1.48,2024/12/30
A013890,우리사주조합,,,,
A013870,최대주주등 (본인+특별관계자),1.0,11292058.0,59.21,2025/04/22
A013870,10%이상주주 (본인+특별관계자),,,,
A013870,5%이상주주 (본인+특별관계자),,,,
A013870,"임원 (5%미만 중, 임원인자)",1.0,1640.0,0.01,2024/08/06
A013870,자기주식 (자사주+자사주신탁),,,,
A013870,우리사주조합,,,,
A071320,최대주주등 (본인+특별관계자),1.0,8683744.0,75.0,2010/12/30
A071320,10%이상주주 (본인+특별관계자),,,,
A071320,5%이상주주 (본인+특별관계자),,,,
A071320,"임원 (5%미만 중, 임원인자)",1.0,285.0,0.0,2024/06/03
A071320,자기주식 (자사주+자사주신탁),,,,
A071320,우리사주조합,1.0,539440.0,4.66,2024/06/30
A088790,최대주주등 (본인+특별관계자),1.0,6329328.0,50.85,2015/09/21
A088790,10%이상주주 (본인+특별관계자),,,,
A088790,5%이상주주 (본인+특별관계자),,,,
A088790,"임원 (5%미만 중, 임원인자)",,,,
A088790,자기주식 (자사주+자사주신탁),,,,
A088790,우리사주조합,,,,
A003780,최대주주등 (본인+특별관계자),1.0,5873790.0,45.18,2020/06/11
A003780,10%이상주주 (본인+특별관계자),,,,
A003780,5%이상주주 (본인+특별관계자),,,,
A003780,"임원 (5%미만 중, 임원인자)",,,,
A003780,자기주식 (자사주+자사주신탁),,,,
A003780,우리사주조합,,,,
A010640,최대주주등 (본인+특별관계자),1.0,5049883.0,50.5,2019/11/18
A010640,10%이상주주 (본인+특별관계자),,,,
A010640,5%이상주주 (본인+특별관계자),,,,
A010640,"임원 (5%미만 중, 임원인자)",,,,
A010640,자기주식 (자사주+자사주신탁),,,,
A010640,우리사주조합,,,,
A100250,최대주주등 (본인+특별관계자),1.0,37626267.0,67.32,2025/04/25
A100250,10%이상주주 (본인+특별관계자),,,,
A100250,5%이상주주 (본인+특별관계자),,,,
A100250,"임원 (5%미만 중, 임원인자)",,,,
A100250,자기주식 (자사주+자사주신탁),,,,
A100250,우리사주조합,,,,
A051630,최대주주등 (본인+특별관계자),1.0,14459059.0,68.2,2024/09/19
A051630,10%이상주주 (본인+특별관계자),,,,
A051630,5%이상주주 (본인+특별관계자),,,,
A051630,"임원 (5%미만 중, 임원인자)",,,,
A051630,자기주식 (자사주+자사주신탁),,,,
A051630,우리사주조합,,,,
A272450,최대주주등 (본인+특별관계자),1.0,28674748.0,54.93,2025/03/26
A272450,10%이상주주 (본인+특별관계자),,,,
A272450,5%이상주주 (본인+특별관계자),,,,
A272450,"임원 (5%미만 중, 임원인자)",2.0,9020.0,0.02,2024/02/19
A272450,자기주식 (자사주+자사주신탁),1.0,666366.0,1.28,2021/08/17
A272450,우리사주조합,1.0,992729.0,1.9,2024/06/30
A011000,최대주주등 (본인+특별관계자),1.0,7633355.0,9.54,2025/04/24
A011000,10%이상주주 (본인+특별관계자),,,,
A011000,5%이상주주 (본인+특별관계자),,,,
A011000,"임원 (5%미만 중, 임원인자)",,,,
A011000,자기주식 (자사주+자사주신탁),1.0,209464.0,0.26,2021/12/24
A011000,우리사주조합,,,,
A002780,최대주주등 (본인+특별관계자),1.0,70661330.0,48.57,2018/12/07
A002780,10%이상주주 (본인+특별관계자),,,,
A002780,5%이상주주 (본인+특별관계자),,,,
A002780,"임원 (5%미만 중, 임원인자)",,,,
A002780,자기주식 (자사주+자사주신탁),1.0,58131.0,0.04,2013/04/10
A002780,우리사주조합,,,,
A009310,최대주주등 (본인+특별관계자),1.0,8399049.0,49.48,2025/05/09
A009310,10%이상주주 (본인+특별관계자),,,,
A009310,5%이상주주 (본인+특별관계자),,,,
A009310,"임원 (5%미만 중, 임원인자)",,,,
A009310,자기주식 (자사주+자사주신탁),1.0,94203.0,0.56,2025/05/09
A009310,우리사주조합,1.0,123.0,0.0,2025/05/09
A000650,최대주주등 (본인+특별관계자),1.0,1225467.0,85.74,2024/09/23
A000650,10%이상주주 (본인+특별관계자),,,,
A000650,5%이상주주 (본인+특별관계자),,,,
A000650,"임원 (5%미만 중, 임원인자)",,,,
A000650,자기주식 (자사주+자사주신탁),1.0,2166.0,0.15,2008/03/31
A000650,우리사주조합,,,,
A012600,최대주주등 (본인+특별관계자),1.0,12859829.0,27.58,2024/11/01
A012600,10%이상주주 (본인+특별관계자),,,,
A012600,5%이상주주 (본인+특별관계자),2.0,6630235.0,14.22,2024/02/06
A012600,"임원 (5%미만 중, 임원인자)",4.0,102479.0,0.22,2022/06/21
A012600,자기주식 (자사주+자사주신탁),,,,
A012600,우리사주조합,,,,
A033250,최대주주등 (본인+특별관계자),1.0,11228901.0,35.09,2025/03/31
A033250,10%이상주주 (본인+특별관계자),,,,
A033250,5%이상주주 (본인+특별관계자),,,,
A033250,"임원 (5%미만 중, 임원인자)",1.0,1000.0,0.0,2016/05/04
A033250,자기주식 (자사주+자사주신탁),,,,
A033250,우리사주조합,1.0,369820.0,1.16,2021/03/31
A035720,최대주주등 (본인+특별관계자),1.0,107409546.0,24.2,2025/03/07
A035720,10%이상주주 (본인+특별관계자),,,,
A035720,5%이상주주 (본인+특별관계자),2.0,51756219.0,11.66,2024/10/25
A035720,"임원 (5%미만 중, 임원인자)",54.0,248226.0,0.06,2025/03/07
A035720,자기주식 (자사주+자사주신탁),1.0,4653062.0,1.05,2024/12/30
A035720,우리사주조합,,,,
A323410,최대주주등 (본인+특별관계자),1.0,129533725.0,27.16,2021/08/06
A323410,10%이상주주 (본인+특별관계자),1.0,129533724.0,27.16,2022/12/26
A323410,5%이상주주 (본인+특별관계자),1.0,28663444.0,6.01,2025/03/07
A323410,"임원 (5%미만 중, 임원인자)",18.0,652007.0,0.14,2024/11/06
A323410,자기주식 (자사주+자사주신탁),1.0,532334.0,0.11,2023/10/05
A323410,우리사주조합,1.0,2441820.0,0.51,2024/06/30
A377300,최대주주등 (본인+특별관계자),1.0,105467125.0,78.31,2022/12/20
A377300,10%이상주주 (본인+특별관계자),,,,
A377300,5%이상주주 (본인+특별관계자),1.0,6738160.0,5.0,2024/12/04
A377300,"임원 (5%미만 중, 임원인자)",4.0,33866.0,0.03,2023/10/10
A377300,자기주식 (자사주+자사주신탁),,,,
A377300,우리사주조합,1.0,881580.0,0.65,2024/06/30
A006380,최대주주등 (본인+특별관계자),1.0,160999996.0,95.27,2024/05/24
A006380,10%이상주주 (본인+특별관계자),,,,
A006380,5%이상주주 (본인+특별관계자),,,,
A006380,"임원 (5%미만 중, 임원인자)",5.0,23218.0,0.01,2024/05/02
A006380,자기주식 (자사주+자사주신탁),1.0,3103.0,0.0,2024/09/30
A006380,우리사주조합,1.0,4892.0,0.0,2024/05/02
A001620,최대주주등 (본인+특별관계자),1.0,53931347.0,48.46,2025/03/01
A001620,10%이상주주 (본인+특별관계자),,,,
A001620,5%이상주주 (본인+특별관계자),,,,
A001620,"임원 (5%미만 중, 임원인자)",,,,
A001620,자기주식 (자사주+자사주신탁),,,,
A001620,우리사주조합,,,,
A029460,최대주주등 (본인+특별관계자),1.0,5564289.0,42.05,2025/03/27
A029460,10%이상주주 (본인+특별관계자),,,,
A029460,5%이상주주 (본인+특별관계자),,,,
A029460,"임원 (5%미만 중, 임원인자)",,,,
A029460,자기주식 (자사주+자사주신탁),1.0,2114015.0,15.98,2025/03/27
A029460,우리사주조합,,,,
A281820,최대주주등 (본인+특별관계자),1.0,10395230.0,50.24,2025/03/27
A281820,10%이상주주 (본인+특별관계자),,,,
A281820,5%이상주주 (본인+특별관계자),1.0,1574577.0,7.61,2024/10/07
A281820,"임원 (5%미만 중, 임원인자)",2.0,12419.0,0.06,2021/12/30
A281820,자기주식 (자사주+자사주신탁),1.0,961662.0,4.65,2025/03/27
A281820,우리사주조합,,,,
A381970,최대주주등 (본인+특별관계자),1.0,34726579.0,72.07,2023/12/13
A381970,10%이상주주 (본인+특별관계자),,,,
A381970,5%이상주주 (본인+특별관계자),,,,
A381970,"임원 (5%미만 중, 임원인자)",2.0,2138.0,0.0,2022/08/16
A381970,자기주식 (자사주+자사주신탁),,,,
A381970,우리사주조합,1.0,266335.0,0.55,2024/06/30
A145270,개인/법인,3.0,10080206.0,20.97,
A145270,주요외국인주주,1.0,3000000.0,6.24,
A145270,기관투자자,,,,
A145270,정부/정부기관,,,,
A145270,자사주,,,,
A145270,자사주펀드,,,,
A145270,해외DR,,,,
A417310,개인/법인,,,,
A417310,주요외국인주주,,,,
A417310,기관투자자,,,,
A417310,정부/정부기관,,,,
A417310,자사주,,,,
A417310,자사주펀드,,,,
A417310,해외DR,,,,
A357120,개인/법인,,,,
A357120,주요외국인주주,,,,
A357120,기관투자자,,,,
A357120,정부/정부기관,,,,
A357120,자사주,,,,
A357120,자사주펀드,,,,
A357120,해외DR,,,,
A007810,최대주주등 (본인+특별관계자),1.0,12494435.0,52.9,2024/12/23
A007810,10%이상주주 (본인+특별관계자),,,,
A007810,5%이상주주 (본인+특별관계자),,,,
A007810,"임원 (5%미만 중, 임원인자)",3.0,5969.0,0.03,2017/09/19
A007810,자기주식 (자사주+자사주신탁),,,,
A007810,우리사주조합,1.0,18389.0,0.08,2018/06/29
A003690,최대주주등 (본인+특별관계자),1.0,39614793.0,20.33,2024/11/06
A003690,10%이상주주 (본인+특별관계자),,,,
A003690,5%이상주주 (본인+특별관계자),3.0,46809478.0,24.03,2024/12/20
A003690,"임원 (5%미만 중, 임원인자)",9.0,321833.0,0.17,2024/11/06
A003690,자기주식 (자사주+자사주신탁),1.0,18100000.0,9.29,2020/09/03
A003690,우리사주조합,,,,
A192820,최대주주등 (본인+특별관계자),1.0,3124121.0,27.53,2024/08/21
A192820,10%이상주주 (본인+특별관계자),1.0,1519572.0,13.39,2025/03/27
A192820,5%이상주주 (본인+특별관계자),,,,
A192820,"임원 (5%미만 중, 임원인자)",47.0,37539.0,0.33,2025/01/01
A192820,자기주식 (자사주+자사주신탁),1.0,3847.0,0.03,2020/01/20
A192820,우리사주조합,1.0,207840.0,1.83,2017/12/28
A044820,최대주주등 (본인+특별관계자),1.0,5953205.0,61.99,2025/04/17
A044820,10%이상주주 (본인+특별관계자),,,,
A044820,5%이상주주 (본인+특별관계자),,,,
A044820,"임원 (5%미만 중, 임원인자)",12.0,11296.0,0.12,2025/01/01
A044820,자기주식 (자사주+자사주신탁),1.0,49082.0,0.51,2020/01/20
